,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2745,Midtown South,40.7485096643122,-73.98871313285247,Ohm Spa & Lounge,40.74515174490148,-73.98729801177979,Spa
2746,Sutton Place,40.76028033131374,-73.96355614094303,Equinox East 61st Street,40.761151,-73.961958,Gym
2747,Sutton Place,40.76028033131374,-73.96355614094303,The Pleasure Chest New York UES,40.761423127208374,-73.96356245801886,Adult Boutique
2748,Sutton Place,40.76028033131374,-73.96355614094303,The Jeffrey Craft Beer & Bites,40.76090722126324,-73.96305772556497,Beer Garden
2749,Sutton Place,40.76028033131374,-73.96355614094303,Katagiri,40.760951444415014,-73.96550238132477,Grocery Store
2750,Sutton Place,40.76028033131374,-73.96355614094303,City Hops,40.76139617838163,-73.9637316603602,Beer Store
2751,Sutton Place,40.76028033131374,-73.96355614094303,Felidia,40.76026719652006,-73.96527741724208,Italian Restaurant
2752,Sutton Place,40.76028033131374,-73.96355614094303,Club A Steakhouse,40.76023556580318,-73.96540359079097,Steakhouse
2753,Sutton Place,40.76028033131374,-73.96355614094303,ICE NYC,40.76011254023884,-73.96295510114648,Gym
2754,Sutton Place,40.76028033131374,-73.96355614094303,Chola Eclectic Indian Cuisine,40.76033870460851,-73.96578518975763,Indian Restaurant
2755,Sutton Place,40.76028033131374,-73.96355614094303,Whole Foods Market,40.759709268743435,-73.96616626565199,Grocery Store
2756,Sutton Place,40.76028033131374,-73.96355614094303,D&D Building,40.7608776,-73.9663436,Design Studio
2757,Sutton Place,40.76028033131374,-73.96355614094303,Bistro Vendome,40.75911454459662,-73.96169818030543,French Restaurant
2758,Sutton Place,40.76028033131374,-73.96355614094303,Treadwell Park,40.76146112347086,-73.96076080803624,Beer Garden
2759,Sutton Place,40.76028033131374,-73.96355614094303,Luscious Thai,40.760480196767055,-73.96162673932669,Thai Restaurant
2760,Sutton Place,40.76028033131374,-73.96355614094303,Magnolia Bakery,40.761978752577576,-73.96654671412085,Bakery
2761,Sutton Place,40.76028033131374,-73.96355614094303,Crunch Fitness - 59th Street,40.76024460802107,-73.96461067907435,Gym / Fitness Center
2762,Sutton Place,40.76028033131374,-73.96355614094303,Bed Bath & Beyond,40.7605066,-73.9610105,Furniture / Home Store
2763,Sutton Place,40.76028033131374,-73.96355614094303,Under The Bridge,40.759577220039354,-73.96196937626222,Greek Restaurant
2764,Sutton Place,40.76028033131374,-73.96355614094303,NY Jumbo Bagels,40.758824585630386,-73.96573105557194,Bagel Shop
2765,Sutton Place,40.76028033131374,-73.96355614094303,Mr. Chow,40.758702868596544,-73.96455191801327,Chinese Restaurant
2766,Sutton Place,40.76028033131374,-73.96355614094303,Blue & Gold Deli,40.75952545165415,-73.962075806611,Deli / Bodega
2767,Sutton Place,40.76028033131374,-73.96355614094303,Adyar Anand Bhavans Pvt ltd,40.75934645081527,-73.96243393421173,Food Court
2768,Sutton Place,40.76028033131374,-73.96355614094303,Scalinatella,40.762761445552506,-73.96556629404492,Italian Restaurant
2769,Sutton Place,40.76028033131374,-73.96355614094303,Flywheel Sports,40.76212367,-73.9658335,Cycle Studio
2770,Sutton Place,40.76028033131374,-73.96355614094303,AKA Sutton Place,40.7578699,-73.96457199999999,Hotel
2771,Sutton Place,40.76028033131374,-73.96355614094303,Complete Body,40.759490364841156,-73.96492090527245,Gym / Fitness Center
2772,Sutton Place,40.76028033131374,-73.96355614094303,Anassa Taverna,40.762099402926964,-73.96596404830187,Mediterranean Restaurant
2773,Sutton Place,40.76028033131374,-73.96355614094303,Barry's Bootcamp,40.763501,-73.962023,Gym / Fitness Center
2774,Sutton Place,40.76028033131374,-73.96355614094303,The Health Nuts,40.76334138643865,-73.96237394533739,Gourmet Shop
2775,Sutton Place,40.76028033131374,-73.96355614094303,T.J. Maxx,40.759540358079946,-73.96135103027575,Department Store
2776,Sutton Place,40.76028033131374,-73.96355614094303,CB2,40.76100688,-73.96655786,Furniture / Home Store
2777,Sutton Place,40.76028033131374,-73.96355614094303,Roy's Fish and Sushi Market,40.761777573018946,-73.96038722165208,Seafood Restaurant
2778,Sutton Place,40.76028033131374,-73.96355614094303,amata,40.75923625291223,-73.96751482131353,Italian Restaurant
2779,Sutton Place,40.76028033131374,-73.96355614094303,Moti Mahal Delux,40.76209761945207,-73.96028513480461,Indian Restaurant
2780,Sutton Place,40.76028033131374,-73.96355614094303,A La Mode Shoppe,40.757233209355775,-73.96418950228437,Ice Cream Shop
2781,Sutton Place,40.76028033131374,-73.96355614094303,Areppas Midtown East,40.76033373504638,-73.96743432455165,Latin American Restaurant
2782,Sutton Place,40.76028033131374,-73.96355614094303,Pink Moose,40.75921349319645,-73.96223719663746,Coffee Shop
2783,Sutton Place,40.76028033131374,-73.96355614094303,Isle of Capri,40.76280660337758,-73.9657941312708,Italian Restaurant
2784,Sutton Place,40.76028033131374,-73.96355614094303,Crush Wine & Spirits,40.760557805429,-73.96824586167922,Wine Shop
2785,Sutton Place,40.76028033131374,-73.96355614094303,Dylan's Candy Bar,40.762164347458956,-73.96612633651402,Candy Store
2786,Sutton Place,40.76028033131374,-73.96355614094303,Best Pizza,40.75805763690922,-73.96322121769005,Pizza Place
2787,Sutton Place,40.76028033131374,-73.96355614094303,JackRabbit,40.76368202378682,-73.96503201741812,Sporting Goods Shop
2788,Sutton Place,40.76028033131374,-73.96355614094303,Draught 55,40.75830687428596,-73.96641573828305,Bar
2789,Sutton Place,40.76028033131374,-73.96355614094303,Sushi Seki UES,40.761844267988,-73.96041193924857,Sushi Restaurant
2790,Sutton Place,40.76028033131374,-73.96355614094303,CP Burn,40.75729999978472,-73.96373903565308,Pilates Studio
2791,Sutton Place,40.76028033131374,-73.96355614094303,Brooklyn Pizza Masters,40.758646999999996,-73.963041,Pizza Place
2792,Sutton Place,40.76028033131374,-73.96355614094303,Hutong,40.76136528270748,-73.96759214399935,Chinese Restaurant
2793,Sutton Place,40.76028033131374,-73.96355614094303,Bloomingdale's,40.762268,-73.967247,Department Store
2794,Sutton Place,40.76028033131374,-73.96355614094303,Fusha Asian Cuisine,40.75908638289197,-73.96262049718707,Asian Restaurant
2795,Sutton Place,40.76028033131374,-73.96355614094303,The Cigar Inn,40.7571515231671,-73.96694708375568,Smoke Shop
2796,Sutton Place,40.76028033131374,-73.96355614094303,Felice 64,40.762706137157465,-73.95973879585064,Wine Bar
2797,Sutton Place,40.76028033131374,-73.96355614094303,Dan Jones,40.760339,-73.967424,Coffee Shop
2798,Sutton Place,40.76028033131374,-73.96355614094303,The Greats of Craft,40.7563665,-73.96466179999999,Beer Bar
2799,Sutton Place,40.76028033131374,-73.96355614094303,Birch Coffee,40.763781420993965,-73.96649211645126,Coffee Shop
2800,Sutton Place,40.76028033131374,-73.96355614094303,Bumble & Bumble,40.75990252535224,-73.96910482861064,Salon / Barbershop
2801,Sutton Place,40.76028033131374,-73.96355614094303,P.J. Clarke's,40.75892425944354,-73.96847418200814,Pub
2802,Sutton Place,40.76028033131374,-73.96355614094303,Starbucks,40.76046811346453,-73.96127280120055,Coffee Shop
2803,Sutton Place,40.76028033131374,-73.96355614094303,juice press,40.7634671312426,-73.96512169599512,Vegetarian / Vegan Restaurant
2804,Sutton Place,40.76028033131374,-73.96355614094303,Ravagh Persian Grill,40.76178422133652,-73.96044293856625,Persian Restaurant
2805,Sutton Place,40.76028033131374,-73.96355614094303,Sutton Inn,40.75665315495737,-73.96484669560901,American Restaurant
2806,Sutton Place,40.76028033131374,-73.96355614094303,Chase Bank,40.76246579149949,-73.96255865693092,Bank
2807,Sutton Place,40.76028033131374,-73.96355614094303,East River Greenway &  Bike Path (FDR Drive - Midtown to Yorkville),40.7591701530447,-73.95917539480477,Bike Trail
2808,Sutton Place,40.76028033131374,-73.96355614094303,Sutton East Tennis Club,40.759275433502886,-73.9598614879976,Tennis Court
2809,Sutton Place,40.76028033131374,-73.96355614094303,Lush Spa - Fresh Handmade Treatments,40.763525400555444,-73.96701195160858,Spa
2810,Sutton Place,40.76028033131374,-73.96355614094303,Trooper Fitness,40.75770519212359,-73.96760144330764,Gym / Fitness Center
2811,Sutton Place,40.76028033131374,-73.96355614094303,16 Handles,40.76269131083117,-73.96024457977961,Ice Cream Shop
2812,Sutton Place,40.76028033131374,-73.96355614094303,Ginger Root Vegan Restaurant,40.76247513665584,-73.9595827460289,Vegetarian / Vegan Restaurant
2813,Sutton Place,40.76028033131374,-73.96355614094303,Omar's Mediterranean Cuisine & Bakery,40.75913329152429,-73.96906700052052,Mediterranean Restaurant
2814,Sutton Place,40.76028033131374,-73.96355614094303,Sutton Place Park,40.75709533120833,-73.96013259887695,Park
2815,Sutton Place,40.76028033131374,-73.96355614094303,Milk & Hops UES,40.76242430080071,-73.96008473253472,Beer Bar
2816,Sutton Place,40.76028033131374,-73.96355614094303,The Container Store,40.76161311674494,-73.96849988462407,Furniture / Home Store
2817,Sutton Place,40.76028033131374,-73.96355614094303,Eclair Bakery,40.756645146573284,-73.96681654390507,Bakery
2818,Sutton Place,40.76028033131374,-73.96355614094303,Sutton Bar Room,40.759334299894796,-73.96213942561282,Bar
2819,Sutton Place,40.76028033131374,-73.96355614094303,Pinkberry,40.757875,-73.966601,Frozen Yogurt Shop
2820,Sutton Place,40.76028033131374,-73.96355614094303,Maya,40.7631741,-73.95972359999999,Latin American Restaurant
2821,Sutton Place,40.76028033131374,-73.96355614094303,Naya Mezze & Grill,40.7584246344642,-73.96599881512284,Lebanese Restaurant
2822,Sutton Place,40.76028033131374,-73.96355614094303,The Home Depot,40.7614618,-73.9668809,Hardware Store
2823,Sutton Place,40.76028033131374,-73.96355614094303,Power Pilates,40.75923560142663,-73.96829242108566,Pilates Studio
2824,Sutton Place,40.76028033131374,-73.96355614094303,Chipotle Mexican Grill,40.762630101999704,-73.96614269900823,Burrito Place
2825,Sutton Place,40.76028033131374,-73.96355614094303,Tony's Di Napoli,40.7645025568652,-73.96446577341291,Italian Restaurant
2826,Sutton Place,40.76028033131374,-73.96355614094303,Forty Carrots Restaurant,40.7625491,-73.9673955,Dessert Shop
2827,Sutton Place,40.76028033131374,-73.96355614094303,Sofia Pizza Shoppe,40.756591,-73.964412,Pizza Place
2828,Sutton Place,40.76028033131374,-73.96355614094303,Gardens Suites Hotel by Affinia,40.76438275010004,-73.96312594413757,Hotel
2829,Sutton Place,40.76028033131374,-73.96355614094303,Dusnee Thai Spa,40.762934988585826,-73.96771022858891,Massage Studio
2830,Sutton Place,40.76028033131374,-73.96355614094303,Jackson Hole,40.7638694,-73.9629729,Burger Joint
2831,Sutton Place,40.76028033131374,-73.96355614094303,A&D Building,40.76121083098762,-73.96775590624569,Furniture / Home Store
2832,Sutton Place,40.76028033131374,-73.96355614094303,Victoria's Secret,40.761742331794956,-73.96859184915036,Lingerie Store
2833,Sutton Place,40.76028033131374,-73.96355614094303,Blo Blow Dry Bar,40.763483,-73.961196,Health & Beauty Service
2834,Sutton Place,40.76028033131374,-73.96355614094303,Le Colonial NYC,40.76083911842888,-73.96870987666681,Vietnamese Restaurant
2835,Sutton Place,40.76028033131374,-73.96355614094303,My Pie,40.760828550814324,-73.96934034103796,Pizza Place
2836,Sutton Place,40.76028033131374,-73.96355614094303,Sabon,40.76344470409796,-73.96740161866896,Cosmetics Shop
2837,Sutton Place,40.76028033131374,-73.96355614094303,Blink Fitness,40.757466,-73.967448,Gym
2838,Sutton Place,40.76028033131374,-73.96355614094303,CVS pharmacy,40.76394888102206,-73.96198842561643,Pharmacy
2839,Sutton Place,40.76028033131374,-73.96355614094303,Sutton Place Park - Sutton Sq,40.757704847653024,-73.95941376686096,Park
2840,Sutton Place,40.76028033131374,-73.96355614094303,Andrew Haswell Green Park,40.75913323709371,-73.9581008597996,Park
2841,Sutton Place,40.76028033131374,-73.96355614094303,INTIMACY {bra fit stylists},40.76363913644822,-73.96505291798675,Lingerie Store
2842,Sutton Place,40.76028033131374,-73.96355614094303,Wolfgang's Steakhouse,40.758080406494436,-73.96854899886894,Steakhouse
2843,Sutton Place,40.76028033131374,-73.96355614094303,Dig Inn,40.761101,-73.96864,American Restaurant
2844,Sutton Place,40.76028033131374,-73.96355614094303,East River Pavillion,40.75915879359869,-73.95814221792891,Park
2845,Sutton Place,40.76028033131374,-73.96355614094303,Juan Valdez Café,40.76084131226692,-73.96875305498419,Coffee Shop
2846,Turtle Bay,40.75204236950722,-73.96770824581834,Japan Society,40.75228712583575,-73.96843100516413,Museum
2847,Turtle Bay,40.75204236950722,-73.96770824581834,Remi Flowers & Coffee,40.7537510182011,-73.9690750837326,Café
2848,Turtle Bay,40.75204236950722,-73.96770824581834,KaoruMC,40.752109,-73.969877,Sushi Restaurant
2849,Turtle Bay,40.75204236950722,-73.96770824581834,Karaoke Duet 48,40.75351008420309,-73.96915706304651,Karaoke Bar
2850,Turtle Bay,40.75204236950722,-73.96770824581834,Kaoru,40.75228281960983,-73.96992887885496,Karaoke Bar
2851,Turtle Bay,40.75204236950722,-73.96770824581834,Dag Hammarskjold Greenmarket,40.75282867615567,-73.96989904415544,Farmers Market
2852,Turtle Bay,40.75204236950722,-73.96770824581834,Sip Sak,40.75451677439056,-73.96884163151609,Turkish Restaurant
2853,Turtle Bay,40.75204236950722,-73.96770824581834,Beekman Tower - Living by BridgeStreet,40.75308580508345,-73.96648861119618,Residential Building (Apartment / Condo)
2854,Turtle Bay,40.75204236950722,-73.96770824581834,Diplomatic Duty Free Shops of New York,40.75264330084569,-73.9701392520279,Duty-free Shop
2855,Turtle Bay,40.75204236950722,-73.96770824581834,TennisPoint NYC,40.75049484304483,-73.96928568143008,Tennis Court
2856,Turtle Bay,40.75204236950722,-73.96770824581834,United Nations Visitor Center,40.75080479507166,-73.9678144454956,Tourist Information Center
2857,Turtle Bay,40.75204236950722,-73.96770824581834,iLoveKickboxing,40.75058,-73.97154,Boxing Gym
2858,Turtle Bay,40.75204236950722,-73.96770824581834,The Amish Market,40.751874,-73.971347,Grocery Store
2859,Turtle Bay,40.75204236950722,-73.96770824581834,Ethos,40.7545262,-73.96604839999999,Greek Restaurant
2860,Turtle Bay,40.75204236950722,-73.96770824581834,Crave Fishbar,40.75502559227126,-73.96857583512869,Seafood Restaurant
2861,Turtle Bay,40.75204236950722,-73.96770824581834,Deux Amis,40.754647825394265,-73.96604396705546,French Restaurant
2862,Turtle Bay,40.75204236950722,-73.96770824581834,The Smith,40.75537617759881,-73.9682432636581,American Restaurant
2863,Turtle Bay,40.75204236950722,-73.96770824581834,Ideal Cheese Shop,40.7550404741333,-73.965347154681,Cheese Shop
2864,Turtle Bay,40.75204236950722,-73.96770824581834,Pennylane Coffee,40.751565,-73.970185,Coffee Shop
2865,Turtle Bay,40.75204236950722,-73.96770824581834,Ophelia,40.75331788692611,-73.96643788582227,Cocktail Bar
2866,Turtle Bay,40.75204236950722,-73.96770824581834,UN Delegates Lounge,40.749602935809875,-73.96719499490706,Lounge
2867,Turtle Bay,40.75204236950722,-73.96770824581834,Mario Badescu,40.755540207691205,-73.96696055132604,Spa
2868,Turtle Bay,40.75204236950722,-73.96770824581834,La Pecora Bianca,40.755115567092155,-73.96850858256543,Italian Restaurant
2869,Turtle Bay,40.75204236950722,-73.96770824581834,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
2870,Turtle Bay,40.75204236950722,-73.96770824581834,Sofia Wine Bar,40.75515692236264,-73.96915969563516,Wine Bar
2871,Turtle Bay,40.75204236950722,-73.96770824581834,Pickler & Co.,40.752191,-73.971991,Coffee Shop
2872,Turtle Bay,40.75204236950722,-73.96770824581834,Aburiya Kinnosuke,40.75254961876706,-73.97255113821991,Japanese Restaurant
2873,Turtle Bay,40.75204236950722,-73.96770824581834,United Nations Gift Centre,40.75061906375329,-73.96739113513392,Gift Shop
2874,Turtle Bay,40.75204236950722,-73.96770824581834,Peter Detmold Park,40.75359909960432,-73.96364756807965,Park
2875,Turtle Bay,40.75204236950722,-73.96770824581834,Mee Noodle,40.75427756965342,-73.96900466895251,Noodle House
2876,Turtle Bay,40.75204236950722,-73.96770824581834,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge
2877,Turtle Bay,40.75204236950722,-73.96770824581834,Pescatore Seafood,40.749559,-73.970781,Seafood Restaurant
2878,Turtle Bay,40.75204236950722,-73.96770824581834,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
2879,Turtle Bay,40.75204236950722,-73.96770824581834,SOCARRAT Paella Bar - Midtown East,40.75529,-73.96846,Paella Restaurant
2880,Turtle Bay,40.75204236950722,-73.96770824581834,Mighty Bowl,40.75096979898272,-73.97145558640254,Asian Restaurant
2881,Turtle Bay,40.75204236950722,-73.96770824581834,Katharine Hepburn Garden,40.752430313632026,-73.96940767765044,Garden
2882,Turtle Bay,40.75204236950722,-73.96770824581834,Yogi Korean Cart,40.75524959275192,-73.97155586713164,Food Truck
2883,Turtle Bay,40.75204236950722,-73.96770824581834,The Health Nuts,40.75177299161759,-73.9711157106159,Health Food Store
2884,Turtle Bay,40.75204236950722,-73.96770824581834,Sakagura,40.751304870459144,-73.9733141805895,Sake Bar
2885,Turtle Bay,40.75204236950722,-73.96770824581834,Greenacre Park,40.756307089955506,-73.96928710389531,Plaza
2886,Turtle Bay,40.75204236950722,-73.96770824581834,Amma,40.75562,-73.968666,Indian Restaurant
2887,Turtle Bay,40.75204236950722,-73.96770824581834,Blank Slate Coffee + Kitchen,40.754762,-73.968623,Coffee Shop
2888,Turtle Bay,40.75204236950722,-73.96770824581834,The Pod Hotel's Rooftop Terrace,40.75548117470931,-73.96934015895559,Roof Deck
2889,Turtle Bay,40.75204236950722,-73.96770824581834,Sushi Yasuda,40.75109739134529,-73.97349536418915,Sushi Restaurant
2890,Turtle Bay,40.75204236950722,-73.96770824581834,Pietro's,40.75083829259142,-73.97254320978729,Italian Restaurant
2891,Turtle Bay,40.75204236950722,-73.96770824581834,Millennium Hilton New York One UN Plaza,40.750399,-73.9690496,Hotel
2892,Turtle Bay,40.75204236950722,-73.96770824581834,Luke's Lobster,40.75166608242673,-73.97329713341688,Seafood Restaurant
2893,Turtle Bay,40.75204236950722,-73.96770824581834,Kabbalah Centre,40.755006,-73.972174,Non-Profit
2894,Turtle Bay,40.75204236950722,-73.96770824581834,Pathos Cafe,40.7545897,-73.9653548,Greek Restaurant
2895,Turtle Bay,40.75204236950722,-73.96770824581834,United Nations Bookshop,40.750634497538975,-73.9673451754693,Bookstore
2896,Turtle Bay,40.75204236950722,-73.96770824581834,Bluestone Lane,40.7554154,-73.9705757,Coffee Shop
2897,Turtle Bay,40.75204236950722,-73.96770824581834,Copinette,40.754271,-73.966207,American Restaurant
2898,Turtle Bay,40.75204236950722,-73.96770824581834,Gyu-Kaku Japanese BBQ,40.755730504250046,-73.9708969487331,Japanese Restaurant
2899,Turtle Bay,40.75204236950722,-73.96770824581834,Nishida Shoten Ramen,40.75412273361247,-73.9686980555021,Ramen Restaurant
2900,Turtle Bay,40.75204236950722,-73.96770824581834,The Horny Ram,40.755247944230575,-73.9684117969605,Bar
2901,Turtle Bay,40.75204236950722,-73.96770824581834,John's Coffee Shop,40.75118605756935,-73.97138492480194,Diner
2902,Turtle Bay,40.75204236950722,-73.96770824581834,Smith & Wollensky,40.75526,-73.97095,Steakhouse
2903,Turtle Bay,40.75204236950722,-73.96770824581834,Buttercup Bake Shop,40.75598459662436,-73.96776579040562,Bakery
2904,Turtle Bay,40.75204236950722,-73.96770824581834,Pierre Loti,40.75613962318492,-73.96748220186373,Wine Bar
2905,Turtle Bay,40.75204236950722,-73.96770824581834,Jubilee,40.755194,-73.9648174,French Restaurant
2906,Turtle Bay,40.75204236950722,-73.96770824581834,Sushi You,40.75575198016407,-73.96868084805658,Sushi Restaurant
2907,Turtle Bay,40.75204236950722,-73.96770824581834,Hide-Chan Ramen,40.75629444586041,-73.96802440790519,Ramen Restaurant
2908,Turtle Bay,40.75204236950722,-73.96770824581834,Pret A Manger,40.75421874690683,-73.97194155532735,Sandwich Place
2909,Turtle Bay,40.75204236950722,-73.96770824581834,Herbs Thai Bistro,40.75181183490478,-73.97093849292712,Thai Restaurant
2910,Turtle Bay,40.75204236950722,-73.96770824581834,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
2911,Turtle Bay,40.75204236950722,-73.96770824581834,Gai Chicken & Rice,40.752716,-73.97334,Asian Restaurant
2912,Turtle Bay,40.75204236950722,-73.96770824581834,Kiosku,40.75121446976496,-73.97305386754967,Deli / Bodega
2913,Turtle Bay,40.75204236950722,-73.96770824581834,Totto Ramen,40.75631340733998,-73.96804407135393,Ramen Restaurant
2914,Turtle Bay,40.75204236950722,-73.96770824581834,Tsushima,40.75173070365195,-73.97282992895408,Japanese Restaurant
2915,Turtle Bay,40.75204236950722,-73.96770824581834,Dag Hammarskjöld Plaza,40.75265752632536,-73.96983975271246,Plaza
2916,Turtle Bay,40.75204236950722,-73.96770824581834,Ground Central Coffee Company,40.750146461935245,-73.97205954557417,Coffee Shop
2917,Turtle Bay,40.75204236950722,-73.96770824581834,Soba Totto,40.75145344196811,-73.97336785016539,Soba Restaurant
2918,Turtle Bay,40.75204236950722,-73.96770824581834,Aerial Arts NYC,40.75495572563759,-73.96975540237747,Gym
2919,Turtle Bay,40.75204236950722,-73.96770824581834,Tenzan,40.75630998544207,-73.96754859050877,Sushi Restaurant
2920,Turtle Bay,40.75204236950722,-73.96770824581834,Petco,40.75639183875037,-73.9675342293766,Pet Store
2921,Turtle Bay,40.75204236950722,-73.96770824581834,Ford Foundation Garden,40.749848,-73.971181,Garden
2922,Turtle Bay,40.75204236950722,-73.96770824581834,Curry-Ya,40.751718053820476,-73.97068080392985,Japanese Curry Restaurant
2923,Turtle Bay,40.75204236950722,-73.96770824581834,Hofbräu Bierhaus NYC,40.752631317207126,-73.9733044859671,German Restaurant
2924,Turtle Bay,40.75204236950722,-73.96770824581834,Parnell's Pub,40.75573505857987,-73.96495544848952,Gastropub
2925,Turtle Bay,40.75204236950722,-73.96770824581834,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
2926,Turtle Bay,40.75204236950722,-73.96770824581834,Ali Baba Turkish Cuisine,40.752298251625724,-73.97028267882877,Turkish Restaurant
2927,Turtle Bay,40.75204236950722,-73.96770824581834,CVS pharmacy,40.755727551555985,-73.96793234358414,Pharmacy
2928,Turtle Bay,40.75204236950722,-73.96770824581834,Mimi's Italian Restaurant & Piano Bar,40.756187069197104,-73.96760232287781,Italian Restaurant
2929,Turtle Bay,40.75204236950722,-73.96770824581834,Delegates Dining Room,40.74954991847917,-73.96733738586897,Restaurant
2930,Turtle Bay,40.75204236950722,-73.96770824581834,Peter Detmold Park Dog Run,40.75360737910511,-73.96362952589988,Dog Run
2931,Turtle Bay,40.75204236950722,-73.96770824581834,Mona Kitchen & Market,40.75080411025653,-73.9702294009557,Café
2932,Turtle Bay,40.75204236950722,-73.96770824581834,45 Deli Market,40.751757904154935,-73.97088238074888,Deli / Bodega
2933,Turtle Bay,40.75204236950722,-73.96770824581834,The Stag's Head,40.75559902055588,-73.96828279795707,Pub
2934,Turtle Bay,40.75204236950722,-73.96770824581834,La Villetta,40.75505325013409,-73.96498007867396,Italian Restaurant
2935,Turtle Bay,40.75204236950722,-73.96770824581834,Sukhumvit 51,40.75605533688796,-73.96922665983628,Thai Restaurant
2936,Turtle Bay,40.75204236950722,-73.96770824581834,The World Bar,40.75266379151639,-73.96734549701407,Bar
2937,Turtle Bay,40.75204236950722,-73.96770824581834,Madison Restaurant,40.755794294381765,-73.96489626996798,Diner
2938,Turtle Bay,40.75204236950722,-73.96770824581834,"The Bernic Hotel, Tapestry Collection by Hilton",40.754432,-73.972685,Hotel
2939,Turtle Bay,40.75204236950722,-73.96770824581834,Vanderbilt YMCA,40.7533773,-73.97102199999999,Gym / Fitness Center
2940,Turtle Bay,40.75204236950722,-73.96770824581834,Hertz,40.752909,-73.970363,Rental Car Location
2941,Turtle Bay,40.75204236950722,-73.96770824581834,Chase Bank,40.750403,-73.968961,Bank
2942,Turtle Bay,40.75204236950722,-73.96770824581834,Turtle Bay Liquors,40.752498660206534,-73.9704613142988,Liquor Store
2943,Turtle Bay,40.75204236950722,-73.96770824581834,Duane Reade,40.7520036188566,-73.97023648023605,Pharmacy
2944,Turtle Bay,40.75204236950722,-73.96770824581834,East River Esplanade - E 51st St,40.75389499688935,-73.96369834844946,Scenic Lookout
2945,Turtle Bay,40.75204236950722,-73.96770824581834,Ristorante Grifone,40.75266867515201,-73.97083450475805,Italian Restaurant
2946,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Park South,40.74876578594654,-73.97077529524509,Park
2947,Tudor City,40.746917410740195,-73.97121928722265,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio
2948,Tudor City,40.746917410740195,-73.97121928722265,Sai Gon Dep,40.74770075333206,-73.97378815410889,Vietnamese Restaurant
2949,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Steps,40.748351503382615,-73.97086574487074,Trail
2950,Tudor City,40.746917410740195,-73.97121928722265,Manhattan Place Health Club,40.74515330979293,-73.97250108871965,Gym
2951,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Overpass,40.749101106369736,-73.97051454845469,Bridge
2952,Tudor City,40.746917410740195,-73.97121928722265,El Pote,40.74761767782473,-73.97387433686416,Spanish Restaurant
2953,Tudor City,40.746917410740195,-73.97121928722265,Tudor City Park North,40.74932450274798,-73.97052427585831,Park
2954,Tudor City,40.746917410740195,-73.97121928722265,Tacos Grand Central,40.747646,-73.973984,Taco Place
2955,Tudor City,40.746917410740195,-73.97121928722265,Tudor Cafe,40.74835986902391,-73.9709711769136,Deli / Bodega
2956,Tudor City,40.746917410740195,-73.97121928722265,Hole in the Wall,40.74432898486474,-73.97162972672959,Café
2957,Tudor City,40.746917410740195,-73.97121928722265,Pescatore Seafood,40.749559,-73.970781,Seafood Restaurant
2958,Tudor City,40.746917410740195,-73.97121928722265,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant
2959,Tudor City,40.746917410740195,-73.97121928722265,Tempura Matsui,40.7484611562686,-73.97497442973443,Japanese Restaurant
2960,Tudor City,40.746917410740195,-73.97121928722265,iLoveKickboxing,40.75058,-73.97154,Boxing Gym
2961,Tudor City,40.746917410740195,-73.97121928722265,sweetgreen,40.7442426,-73.9729059,Salad Place
2962,Tudor City,40.746917410740195,-73.97121928722265,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant
2963,Tudor City,40.746917410740195,-73.97121928722265,Sachi Asian Bistro,40.74758733811173,-73.9738713063176,Asian Restaurant
2964,Tudor City,40.746917410740195,-73.97121928722265,Bread & Butter,40.743550007350464,-73.97305016181384,Convenience Store
2965,Tudor City,40.746917410740195,-73.97121928722265,Montagu's Gusto,40.74555834476401,-73.97522572857501,American Restaurant
2966,Tudor City,40.746917410740195,-73.97121928722265,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place
2967,Tudor City,40.746917410740195,-73.97121928722265,St. Vartan Park,40.74519645099352,-73.97371530532837,Park
2968,Tudor City,40.746917410740195,-73.97121928722265,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant
2969,Tudor City,40.746917410740195,-73.97121928722265,El Parador,40.74443861282,-73.97477971208335,Mexican Restaurant
2970,Tudor City,40.746917410740195,-73.97121928722265,Pet Central Second Avenue,40.74723476823505,-73.97416305794776,Pet Store
2971,Tudor City,40.746917410740195,-73.97121928722265,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint
2972,Tudor City,40.746917410740195,-73.97121928722265,Pleroma,40.74928723650227,-73.97275703380559,Deli / Bodega
2973,Tudor City,40.746917410740195,-73.97121928722265,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant
